customer_tweet_id,brand_tweet_id,customer_text_raw,customer_text,brand_text_raw,brand_text,links,brand,created_at_customer,created_at_brand
2555,2557,@AmazonHelp I allowed it well past 8 PM. I was never notified about any other delays,I allowed it well past 8 PM. I was never notified about any other delays,@116317 I'm sorry that it still hasn't arrived. Please contact us so that we can look into this together: https://t.co/hApLpMlfHN ^EA,I'm sorry that it still hasn't arrived. Please contact us so that we can look into this together: https://t.co/hApLpMlfHN,https://t.co/hApLpMlfHN,AmazonHelp,Wed Nov 01 01:55:49 +0000 2017,Wed Nov 01 02:15:00 +0000 2017
2559,2558,"@AmazonHelp hello, I’m having an issue with a same day ship order.  Can you help me?","hello, I’m having an issue with a same day ship order. Can you help me?",@116317 Hello! We'd love to help. Can you tell us a bit more about what's happening? ^EB,Hello! We'd love to help. Can you tell us a bit more about what's happening?,,AmazonHelp,Tue Oct 31 22:18:10 +0000 2017,Tue Oct 31 22:49:00 +0000 2017
2561,2560,Erm @AmazonHelp I bought this item for £5.99... why am I only getting £1.67 back?! https://t.co/lb33bFOcW0,Erm I bought this item for £5.99... why am I only getting £1.67 back?! https://t.co/lb33bFOcW0,"@116318  We'd like to take a closer look into this refund for you. Please reach us at:https://t.co/JzP7hlA23B
 ^CC",We'd like to take a closer look into this refund for you. Please reach us at:https://t.co/JzP7hlA23B,https://t.co/JzP7hlA23B,AmazonHelp,Tue Oct 31 21:26:14 +0000 2017,Tue Oct 31 22:57:00 +0000 2017
2565,2564,@AmazonHelp Where is my order? https://t.co/pXnKSCo2ex,Where is my order? https://t.co/pXnKSCo2ex,"@116319 I'm sorry it hasn't arrived! Please reach us here: https://t.co/e6dQwzp386, so we can look into available options. ^SJ","I'm sorry it hasn't arrived! Please reach us here: https://t.co/e6dQwzp386, so we can look into available options.",https://t.co/e6dQwzp386,AmazonHelp,Tue Oct 31 22:36:21 +0000 2017,Tue Oct 31 22:54:27 +0000 2017
2568,2566,"Hey @115821, why is your Prime 2-day delivery not arriving until Monday? Is there a holiday I don't know about?","Hey , why is your Prime 2-day delivery not arriving until Monday? Is there a holiday I don't know about?","@116320 Most items are readily available for shipping; however, some aren't and may have a longer processing time than others. ^QJ","Most items are readily available for shipping; however, some aren't and may have a longer processing time than others.",,AmazonHelp,Tue Oct 31 22:40:57 +0000 2017,Tue Oct 31 22:50:35 +0000 2017
2570,2569,"@AmazonHelp yes i did,but amazonuk is not doing the refund process.if they do it .i will get the money","yes i did,but amazonuk is not doing the refund process.if they do it .i will get the money","@116321 I would like someone from our team to take a look into this for you, Sanu. Please reach out here: https://t.co/QtC7bueYoR ^LA","I would like someone from our team to take a look into this for you, Sanu. Please reach out here: https://t.co/QtC7bueYoR",https://t.co/QtC7bueYoR,AmazonHelp,Tue Oct 31 22:16:47 +0000 2017,Tue Oct 31 22:50:35 +0000 2017
2572,2571,@AmazonHelp i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund,i mailed amazonuk so many time. but i havent got any progress.customer care just saying thats in the billing section.no i havent got refund,@116321 Have you had a chance to speak with your bank regarding the refund? ^EA,Have you had a chance to speak with your bank regarding the refund?,,AmazonHelp,Tue Oct 31 22:00:12 +0000 2017,Tue Oct 31 22:13:52 +0000 2017
2574,2573,@AmazonHelp and redund issued on 13th https://t.co/1uydlorGCp no sing of my money and amazonuk just saying its in the billing department.no signof devlp,and redund issued on 13th https://t.co/1uydlorGCp no sing of my money and amazonuk just saying its in the billing department.no signof devlp,@116321 When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund? ^LR,When you last contacted us what information did we provide? Have you spoken with your bank to see if they have the refund?,,AmazonHelp,Tue Oct 31 21:43:12 +0000 2017,Tue Oct 31 21:58:00 +0000 2017
2577,2575,@115830 amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces,amazonuk took money without any https://t.co/w25zXi7DYp they are not giving it back nor giving clear statement of my refund proces,"@116321 I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on? ^DG","I'm sorry for the frustration! Without giving personal/account details, could you tell us a bit more about what's going on?",,AmazonHelp,Tue Oct 31 21:17:08 +0000 2017,Tue Oct 31 21:39:30 +0000 2017
2580,2578,the @amazonhelp queue is clueless on Amazon Household,the queue is clueless on Amazon Household,"@116322 I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info? ^AC","I'm sorry for the frustration! Without giving account/personal details, can you please provide us with more info?",,AmazonHelp,Tue Oct 31 22:46:16 +0000 2017,Tue Oct 31 22:49:00 +0000 2017
2581,2582,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.","I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH,We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k.,https://t.co/wpDDiHUP4k.,AmazonHelp,Tue Oct 31 22:50:46 +0000 2017,Wed Nov 01 21:42:28 +0000 2017
2584,2583,@AmazonHelp Well ok but @116324 said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,Well ok but said it’s been dlvd so I can’t see how they will bother to deliver it now! I think they have washed their hands of it,@116323 We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B ^SE,We're definitely here to help! Please reach out to us by phone here: https://t.co/JzP7hlA23B,https://t.co/JzP7hlA23B,AmazonHelp,Tue Oct 31 22:11:58 +0000 2017,Tue Oct 31 22:48:00 +0000 2017
2586,2585,@116324 not dlvd after 1 wk. U lied 2 @AmazonHelp saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,not dlvd after 1 wk. U lied 2 saying left in safe place on Fri. Yesterday u said wld be dlvd 24-48hrs. Sort this now!,@116323 I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours. ^EB,I'm sorry your order hasn't arrived yet! Please let us know if you haven't received it within 48 hours.,,AmazonHelp,Tue Oct 31 20:28:23 +0000 2017,Tue Oct 31 20:48:00 +0000 2017
2591,2587,@AmazonHelp No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,No on the card. It works only half the time. Yes on USPS. They say my delivery person won’t deliver anything over 30 lbs. just sends it back,"@116325 We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN

Please keep us updated. ^FJ",We'd like another chance to look into this. Please reach out by phone or chat: https://t.co/hApLpMlfHN Please keep us updated.,https://t.co/hApLpMlfHN,AmazonHelp,Tue Oct 31 22:24:18 +0000 2017,Tue Oct 31 22:45:00 +0000 2017
2594,2592,@AmazonHelp Want to speak to someone at corp to address these issues.,Want to speak to someone at corp to address these issues.,@116325 Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,Have you tried deleting the card from the account and re-adding it? Have you reached out to USPS about these deliveries? ^AF https://t.co/1XyLaGkcaN,https://t.co/1XyLaGkcaN,AmazonHelp,Tue Oct 31 20:18:44 +0000 2017,Tue Oct 31 20:35:32 +0000 2017
2598,2595,@AmazonHelp Multiple calls to call amazon call center with zero resolution and never a promised call back.,Multiple calls to call amazon call center with zero resolution and never a promised call back.,@116325 Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can. ^BG,Can you tell us what insight / advice was provided with when you spoke with us last? We'd like to help if we can.,,AmazonHelp,Tue Oct 31 19:52:08 +0000 2017,Tue Oct 31 20:04:28 +0000 2017
2602,2599,Rapidly losing faith in @115821 and their #esl CS ability to solve problems. No resolutions or follow ups.,Rapidly losing faith in and their #esl CS ability to solve problems. No resolutions or follow ups.,"@116325 Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help! ^MH","Sorry for the poor experience. Without giving any account information, could you tell us what's going on? We'd love top help!",,AmazonHelp,Tue Oct 31 19:21:37 +0000 2017,Tue Oct 31 19:23:37 +0000 2017
3655,3654,"just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying @115830","just noticed I paid £4.95 delivery on Amazon simply because I did not select the FREE delivery option, after I spent enough to qualify... what a RIP OFF, why is it not free automatically when qualifying","@116586 Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb ^KI","Hi, you can edit your order at any time before it enters the dispatch process. To do this please check out our help page: https://t.co/wRa3FyXyBb",https://t.co/wRa3FyXyBb,AmazonHelp,Wed Nov 22 10:02:47 +0000 2017,Wed Nov 22 10:13:29 +0000 2017
3724,3722,@AmazonHelp There was only one costing a lot more than £20 and  FBA -stating eligibility !,There was only one costing a lot more than £20 and FBA -stating eligibility !,"@116610 We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb ^AC","We'd like to take a look into this with you. When you have a moment, please reach out to us here: https://t.co/qy3J24VGxb",https://t.co/qy3J24VGxb,AmazonHelp,Tue Oct 31 23:04:13 +0000 2017,Tue Oct 31 23:11:29 +0000 2017
3726,3725,@115830 Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,Why do you say that an article is eligible for free delivery then offer nothing but standard option at £4.75?,@116610 Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps! ^EB,Is everything in your basket eligible? You can find more info here: https://t.co/d1x19RiAXm Let us know if this helps!,https://t.co/d1x19RiAXm,AmazonHelp,Tue Oct 31 22:53:28 +0000 2017,Tue Oct 31 23:02:00 +0000 2017
3729,3727,@AmazonHelp i reset my password 3 times and it still says incorrect you gotta be shitting me,i reset my password 3 times and it still says incorrect you gotta be shitting me,@116611 I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk ^LA,I'm sorry for the trouble! Have you tried the steps outlined here? https://t.co/POJ37mWiEk,https://t.co/POJ37mWiEk,AmazonHelp,Tue Oct 31 22:34:33 +0000 2017,Tue Oct 31 23:11:29 +0000 2017
3733,3731,"@AmazonHelp um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...","um, my account was locked as soon as I tried to login on desktop. I still haven’t received an email on how to get it unlocked...",@116612 I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look. ^TN,I'm sorry your account is locked! Please reach out directly to us here: https://t.co/jzvkhdlrK5 so we can take a closer look.,https://t.co/jzvkhdlrK5,AmazonHelp,Tue Oct 31 22:57:48 +0000 2017,Tue Oct 31 23:07:02 +0000 2017
3732,3734,@AmazonHelp I can’t log in because it’s locked.,I can’t log in because it’s locked.,"@116612 The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time! ^VB","The link ^TN provided will allow you to contact us without signing in! Select ""skip log in"" and you'll be in touch in no time!",,AmazonHelp,Tue Oct 31 23:29:03 +0000 2017,Tue Oct 31 23:36:32 +0000 2017
3742,3741,Thanks @116090 for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out. https://t.co/1tVEv5DZuM,Thanks for ruining #Halloween - still no sign of the costume I ordered in Sept. Guess Rosie will just have to sit this one out. https://t.co/1tVEv5DZuM,"@116615 Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: https://t.co/PyACxvY8Qo ^BL","Not what we like to hear at all, Ramya! Was this shipped by us or a seller? You can check here: https://t.co/PyACxvY8Qo",https://t.co/PyACxvY8Qo,AmazonHelp,Tue Oct 31 22:59:06 +0000 2017,Tue Oct 31 23:01:36 +0000 2017
3749,3747,@116618 why your videos on Germany breaks too?,why your videos on Germany breaks too?,@116617 Have you already tried a restart? Kind regards ^NW,Have you already tried a restart? Kind regards,,AmazonHelp,Tue Oct 31 22:51:34 +0000 2017,Tue Oct 31 23:00:27 +0000 2017
